0,"Thaw Frozen Meat With a Little Vinegar My freezer is an inefficient piece of garbage and any steak chop or chicken thigh I freeze ends up enrobed with a layer of frost. The meat is technically edible but it does not taste that good. This is why I’ve had a single frosty pork chop hanging out ne…"
0,"How to Customize the Look of Your Cursor in iPadOS 13.4 Apple added external mouse support for the iPad when it rolled out iPadOS last year but as of the iPadOS 13.4 update users can now customize the look and behavior of the iPad UI’s cursor. Using a mouse or trackpad to control your iPad might seem unnecessary…"
0,"How to Make Your Own Chili Oil Everyone loves a punchy flavorful shelf-stable pantry staple but let’s be honest—we can’t survive on anchovies and tomato paste alone. Most of the bulk ingredients that we’ll rely on in the weeks and months of quarantining ahead need a lot of sprucing up …"
0,"Share Your Desktop With Up to 10 People With This Free App Working from home necessitates reliable communication tools and while it’s likely many of us are participating in more Zoom calls lately paying for a premium or enterprise-level video conferencing app can be difficult for smaller companies or freelancers. T…"
0,"Find the Most Accurate Weather Service Wherever You Are With ForecastAdvisor It’s a bummer that Dark Sky is going away for some people—whether you’re an Android user or your depend on the service’s API for your own customized weather setup like a Home Assistant card. But maybe it wasn’t the best weather service to begin with? Read mo…"
0,"Olympus and Leica Are Offering Free Photography Courses Right Now If you’ve been using your time social distancing to work on your photography skills then now you have a few more ways to do it. Read more..."
0,"How to Watch HBO on Your Old Apple TV If you’ve been following the HBO drama lately—and I’m not talking about Westworld—you might have heard that owners of older model Apple TVs will lose the ability to stream HBO shows and soon. While obsolescence is a fact of life in tech this feels like a st…"
0,"Can You Still Buy Home Gym Equipment Right Now? Now that the gyms are closed people are finding ways of staying fit at home. This includes setting up a home gym. However if you’ve been struggling to find home gym equipment you are not alone: A fitness store in Houston reported selling a six to eight mon…"
0,"How to Customize Your Background in Microsoft Teams Video Calls Microsoft’s big office communication app Microsoft Teams is getting a fun new feature that makes it just as wacky as Zoom. You’ll now have the power to pretend you’re on a beach in some faraway city on the moon or sitting in front of your favorite meme w…"
0,"How to Watch Today's One Plus 8 Launch Event While most big tech events have been canceled for the foreseeable future One Plus is holding a virtual event today to announce the One Plus 8 series the latest versions of its popular smartphone. Read more..."
0,"If You Want Grocery Delivery Get on the Amazon Fresh and Whole Foods Waiting Lists Now If you were thinking about trying Amazon Fresh or Whole Foods Market delivery or pickup services for the first time be aware that you might have to spend some time on a waiting list before you can use either service to shop for groceries—so you might want to…"
0,"What to Watch Tonight April 6 2020 Looking for something to watch tonight? Read more..."
0,"To Change Your Habits First Change Your Routine A lot of us have had to put together new daily routines now that we’re working from home parenting from home working and parenting from home or simply... um... staying home. Read more..."
0,"Alternative Peanut Butter Sandwiches for When You Run Out of Jelly Peanut butter and jelly is the sandwich  for these times but palate fatigue is real and eating new and different things is one small way we can shake things up so to speak. (Also you may run out of jelly and jam. It happens I have heard.) Though my favor…"
0,"Everything GitHub Users Are Getting for Free Right Now Free GitHub users’ accounts were just updated in the best way: The online software development platform has dropped its $7 per month “Pro” tier splitting that package’s features between the free tier and its formerly more expensive “Team” tier. This means th…"
0,"What You Need to Know About OnePlus' New Phones OnePlus unveiled two new phones today the OnePlus 8 and OnePlus 8 Pro. Here’s all you need to know—including how to get one. Read more..."
0,"Gizmodo Surprise! Gizmodo Surprise! Apple’s New iPhone SE Is Here | The A.V. Club 11 films that prove you can do sci-fi without special effects | Jalopnik Everyone Shut Up I Just Re-Invented Trucks And SUVs | Jezebel What If Your Quarantine House Were Filled With Annoying Inte…"
0,"How to Get a Free Copy of 'Assassin’s Creed II' This Week Ubisoft’s Assassin’s Creed II might be showing its age but free is free. Read more..."
0,"Screw It AeroPress Your Coffee Directly Into a Can of Condensed Milk If you are a person of intelligence and taste you have probably purchased a few cans of condensed milk for your quarantine coffee. It’s sweet creamy and shelf-stable and—as pointed out by this very clever Twitter mutual of mine—it’s also the perfect size f…"
0,"Improve Your Work-From-Home Morale With Group Slack Breaks One of the struggles of working from home—something many more of us are doing for the first time—is a constant pressure to be present. Your Slack dings and you feel a nagging sense of guilt if you can’t contribute an answer or participate in a discussion. Co…"
0,"Find the Best Video Chat App With This Mega-Guide I’m tired of answering the question “Which video chat service should I use?” I don’t know which is the best one because I don’t know what your specific needs are or how much annoyance you’re willing to tolerate—here’s looking at you Zoom’s 40-minute-cutoff…"
0,"You Can Watch a Ton of HBO Shows For Free Right Now With a significant portion of the country under stay-at-home orders HBO is making staying at home a little more entertaining by making a lot of its content free to stream without a subscription. Read more..."
0,"Is Your Yoga Form Terrible? Find Out With an Alignment Diagram Yoga is an ideal quarantine workout: It can be as relaxing or as physically punishing as you like and all you need to get started is your body and a reasonably soft surface. But as with any exercise you won’t get much out of practicing yoga if you have bad …"
0,"What to Do if You Purchased Tickets for the 2020 Olympic Games The Tokyo Olympics were due to host 339 events in 33 different sports with 30% of 7.8 million tickets sold to overseas visitors from outside of Japan—roughly 2.34 million people. But on March 24th the Tokyo Organizing Committee of the Olympics and Paralympi…"
0,"How to Stop Twitter From Sharing Your Data with Advertisers Know before you tweet: Twitter now sells more information about your activity on its platform to third-party advertisers regardless of which privacy options you turn on or off. Users signing onto the service were recently greeted with a push notification info…"
0,"How to Watch Instagram Live Feeds on Your Computer or Television Now that we’re all spending a lot more time inside we’ve got a lot more time to watch live content—and there’s suddenly a lot more live content to watch especially on Instagram. Watching videos on your phone however isn’t always an ideal experience. But y…"
0,"What to Watch Tonight April 16 2020 What are you doing tonight? Oh just sitting on the couch because you can’t actually go anywhere? Us too. Read more..."
0,"How to Fix Your Suddenly Crappy Google Nest Videos Now that most of us are spending all day at home we’re consuming a ton more data and while Comcast’s tubes of internet haven’t burst yet they’re definitely fuller than ever before. In an effort to get ahead of a potential disaster some companies are takin…"
0,"Why You Shouldn't Play That 'Fun Quarantine Game' on Facebook If you’ve been on Facebook lately you’ve probably seen an influx of “fun” games suggesting you tell everyone the names of all the streets you’ve lived on or all the cars you’ve had or the song that was popular the year you were born. Or how about the one sugg…"
0,"Get These Two (Actually) Free PlayStation 4 Games How’s your quarantine gaming backlog doing? If you’ve been staying in for the past few weeks chances are it could use a refresh and Sony’s offering up two free PlayStation 4 games to all PS4 owners through its new Play At Home program. Read more..."
0,"What to Watch Tonight April 7 2020 We’re all on the hunt for new things to do at home. Read more..."
0,"Cleaning out your pantry is a surprisingly calming quarantine project They say a cluttered home means a cluttered mind; does that mean a cluttered pantry means a cluttered….stomach? I don’t know we’re in week four of quarantine and my brain is roughly the consistency of rice pudding forgive me. But as we all spend more time i…"
0,"Get These Free Official 'Dungeons & Dragons' Adventures Before They Disappear When times get tough adventuring with your friends and rolling natural 20s amid perilous encounters is a thrilling and nerdy way to escape the real world. At least that’s how my new group of Dungeons & Dragons adventurers feels about our freshman romp throu…"
0,"How Do I Get My Data Off an Old Computer? Whether you’re upgrading or buying a brand-new desktop or laptop you will one day have to say goodbye to a computer you’ve used for many years. Most of you will try to extract the data from your retired system before you part with it for good. If you’re hast…"
0,"Cocktails to Fit Your Quarantine Lifestyle Cocktailing at home requires a few more ingredients (and tools) than cracking open a beer or decanting some wine and complexity probably isn’t exactly the vibe any of us are looking to cultivate right now. Luckily cocktails don’t have to be crazy complicate…"
0,"You Can Save $300 on an Unlocked Pixel 4 or 4 XL This Month The Pixel 4a is likely on its way and just like the 3a before it we expect it to be a mid-range phone for those who don’t want to shell out flagship prices for a new device and don’t mind a slightly less powerful phone. However if you act fast you might b…"
0,"Now's the Time to Get a Pen Pal As cabin fever sets in and pajama pants become our everyday wear everyone is trying to find ways to be social while distancing themselves. For some of us Zoom calls FaceTime sessions and social media have kept us in the loop enough the people closest to u…"
0,"How to Install Microsoft's Big Windows 10 May Update Right Now Microsoft releases two big Windows 10 overhauls every year and the first of 2020's major updates Windows 10 Version 2004 is just a couple of weeks away—but we’ll show you how to install it early. Read more..."
0,"Watch Shows on Hulu Disney+ and More With Your Friends Using This Chrome Extension By now you’ve probably heard of Netflix Party the Chrome extension that allows you to watch a Netflix show simultaneously with your friends. It can be great for that virtual movie night with friends but also a bit limiting since it only works with Netflix. …"
0,"MoMA Now Offers Free Art Classes Online While New York’s Museum of Modern Art is closed to the public right now its virtual doors are open in the form of a few free classes from the museum. Read more..."
0,"Can You Be Happy in Quarantine? With everything going on in the world right now it may feel impossible (or even selfish) to try to be happy. Gretchen Rubin author of The Happiness Project joined us from her home to share some of her tips on how to try to be happy (or at the very least c…"
0,"How to Turn Off Face Unlock on Your Smartphone Now That You're Wearing a Mask Most of the time using your face to unlock your phone is a seamless way to access your device. However now that we’re all wearing masks while we’re out and about (right?) that feature is more of an annoying nuisance than a great hands-free way to use your d…"
0,"What's Coming to Hulu in May 2020 If your streaming queue has started to empty out after a month of isolation binges Hulu is dropping a ton of new content next month to fill it back up again.Read more..."
0,"You Should Set Up Two-Step Verification on Your Nintendo Account Right Now If you have a Nintendo account now’s a good time to make sure that you have two-step verification set up on that account to keep it secure.Read more..."
0,"How to Get Better-Looking Screenshots on Your Samsung Galaxy Phone By default your Samsung Galaxy smartphone saves screenshots as crappier .JPEG images. Nothing against the good ol’ JPEG especially if you need to save as much space on your device as possible. They just don’t look as good as the alternative that (almost) ev…"
0,"Michelle Obama is Hosting a Weekly Storytime For Kids Starting Monday Starting Monday your kids can attend a weekly virtual story time with former first lady Michelle Obama.Read more..."
0,"Use Permissions to Keep Scammy Apps Off Your Android Google has removed yet another batch of awful Android apps from the Google Play Store for breaking the company’s terms of service. The roundup includes 101 apps belonging to a single group known as the 2NAD network which used 27 fake developer names as a fro…"
0,"You Deserve Better Than Chicken Breasts During These Trying Times I have not been to the grocery store in about 10 days now but the last time I was there I could not help but notice the distinct lack of boneless skinless chicken breast. Actually all of the neat boneless cuts of meat were running quite low and while I u…"
0,"What to Watch Tonight April 22 2020 It’s Wednesday which means we’ve officially made it through half the week. Why not reward yourself by streaming something new and timely tonight? We have a few suggestions on what to watch.Read more..."
0,"How to Keep Yourself Safe From the Zero-Day iOS Mail Attacks Security researchers recently disclosed two zero-day vulnerabilities that have been present in the stock Mail app for iPhone and iPad for years. Both vulnerabilities let hackers execute remote attacks using emails laced with malicious code—and you might not e…"
0,"What to Watch Tonight April 23 2020 We’ve almost made it to the end of another week! Why not take a breath and stream something new tonight?Read more..."
0,"Make Your Own Self-Rising Flour The widespread flour shortages have created a situation where we’re grateful just to get our hands on whatever we can get. Whole wheat flour all-purpose flour cake flour whatever bag is left on the bare shelves we’ve probably just grabbed it and been happ…"
0,"How to Adjust the Audio Sensitivity of Your Google Home Device Accidentally summoning an AI helper like Google Assistant by inadvertently speaking the wake word (or something that sounds enough like it to fool a computer) has become a fact of life ever since Siri was first introduced. It can be a chronic problem too dep…"
0,"Help! My Computer Won't Recognize My USB Drive You should never store all of your digital eggs in one basket a lesson that Lifehacker reader Rafik is probably going to learn the hard way. He has a great puzzler for this week’s tech-troubleshooting column at Lifehacker and it involves the classic “I can’…"
0,"Apple Card's New Privacy Policy May Offer Second Chance to Rejected Applicants Apple Card has a new privacy policy that impacts current customers along with people who have not yet applied for the credit card. The changes are expected to make it easier for Apple’s banking partner Goldman Sachs to decide which potential customers are c…"
0,"You Can Virtually Visit These Vacation Destinations From Your Couch If spending more time at home lately has you itching to travel you’re not alone. Read more..."
0,"Melt Anchovies Into Butter and Put That Butter in Everything Since canned food is having a big moment I’d say now is the time to reconsider the humble canned anchovy. They have a reputation for being overwhelmingly fishy and salty—and those rumors aren’t exactly untrue—but they also possess a deep minerality and ton o…"
0,"How to Try Out Edge Chromium's Latest Features Months Before They Arrive Microsoft announced a number of fun new features for its Edge Chromium browser today and they’re mostly rolling out over the next few months. I’m impatient so I took a look at what’s coming—vertical tabbed browsing smart copying-and-pasting password-check…"
0,"Blame This Windows 10 Bug for Your Recent VPN Issues If you’re having network connectivity problems on your Windows desktop or laptop—and you’ve ruled out user error or a crappy wireless connection—there’s a small chance that Microsoft might be to blame. There’s a bug affecting users connecting with proxies or …"
0,"It's Time to Stop Using Your Travel Rewards Credit Card Until very recently I put the majority of my spending on credit cards that offered me travel rewards. I favored an airline card for personal spending and a business travel card for freelance spending. Since I (used to) travel relatively often I was very int…"
0,"How to Turn on Stack Overflow's New Dark Mode Setting Stack Overflow the famous “I’ll go there and figure out how to code something if I have no idea how to write it myself” message board beloved by developers worldwide has finally unleashed its most-requested feature: dark mode. Read more..."
0,"What to Stream Tonight March 26 2020 Ready to settle in for another night at home? Read more..."
0,"Start Your Day with a Family Scrum Trying to get through the day— day after day —with the whole family in the same space and maintaining a positive attitude is going to be... a challenge. It probably already is. But one key for keeping one’s composure is to start the day on the right note. And…"
0,"These Chrome Extensions Will Declutter Your Overflowing Gmail Inbox The deluge of emails never ends. Even with ample quarantine time tidying up your Gmail account and reaching inbox zero feels like a far-fetched fantasy but it doesn’t need to be one: There are a number of excellent (and mostly free!) third-party browser ext…"
0,"Use a Squeeze Bottle as a DIY Bidet I don’t know about you but I am running out of toilet paper. I only have two rolls left in my cabinet and my local grocery store has nothing but empty shelves. There wasn’t any toilet paper when I last visited the grocery store in person two weeks ago—and …"
0,"Use a Fork Instead of a Spoon to Mix Chocolate Milk A tall cold glass of chocolate milk is a nice treat for young and old alike but most people use a spoon to stir it which and a spoon I am sad to say is an inferior stirring implement. What’s the correct tool you ask? Why a fork of course! Read more..."
0,"HP's Dying SSDs Are a Great Reminder to Update Yours In 40000 hours your HP solid-state drive will die. That’s not the plot of a D-List Mission Impossible spoof; it’s reality. Thankfully you are probably not affected since the solid-state drives with the self-destructing issue are all enterprise-grade HP dr…"
0,"Which Monitor and External Hard Drive Should I Get for Working from Home? If you’ve previously had all your tech needs handled by your company but they’ve since sent you off to work from home with little more than a laptop to your name it can be a jarring transition. And since we’re all probably looking at a few more months of se…"
0,"LeVar Burton Will Read to Us Thank God Numerous celebrities have stepped forward over the past few weeks to offer to read to us (and our children). Actor Josh Gad the voice of Olaf was among the first to begin reading to kids live over Twitter and Instagram. Jennifer Garner and Amy Adams started…"
0,"How to Connect Xbox and PlayStation Controllers to Your Apple Device One of the lesser-known features added in last year’s iOS 13 iPadOS 13 macOS Catalina and tvOS 13 updates was the ability to connect Xbox One and PlayStation 4 controllers to your Apple devices. In the video above I show you how to pair these controllers …"
0,"Dav Pilkey Is Hosting Virtual Readings and Drawing Lessons Dav Pilkey—author and illustrator of the Captain Underpants and Dog Man children’s book series—is like most of us stuck at home. So he’s teaming with the Library of Congress to read to our kids and help them learn to draw some of his most beloved characters…"
0,"You Can Still Order Girl Scout Cookies Online One unfortunate consequence of our ongoing quarantine is the end of in-person Girl Scout cookie sales. You won’t find Girl Scouts going door-to-door in your neighborhood selling at your office or sitting outside your local grocery store. Read more..."
0,"You Can Attend Nikon's Photography School For Free This Month If you’ve been trying to learn how to be a better photographer April might be your month. Read more..."
0,"If You Use the Key Ring App Update Your Account Security Now If you use the popular digital wallet app Key Ring a security update is an immediate must-do. The app recently accidentally exposed the personal information of over 44 million users due to misconfigured Amazon Web Service (AWS) cloud severs (via Threat Post)…"
0,"What to Watch This Weekend April 3-5 2020 It’s the weekend! Looking for something to watch? Read more..."
0,"What to Watch Tonight April 8 2020 Looking for something to do tonight? Read more..."
0,"The iOS Keyboard Features You Might Have Missed The default iOS keyboard in iOS 13 is full of useful features that you might have missed. In the video above I share three features I use all the time. Read more..."
0,"Why Your Replacement AirPod Can't Pair Up AirPods are easy to misplace we know. If you recently had to acquire a single replacement AirPod earbud you might assume that all is now well—your lonely AirPod now has a friend again. However a number of Apple fans are reporting that their replacement Air…"
0,"Visit Puerto Rico From Your Couch With Lin-Manuel Miranda While travel is out of the question right now Puerto Rico is offering would-be travelers a way to take a virtual trip to the island with a celebrity tour guide: Lin-Manuel Miranda. Read more..."
0,"Host a Quick Meeting With Skype's 'Meet Now' No Login Needed My new Dungeons & Dragons gaming group has been meeting virtually the past few weeks but we still can’t decide on which service offers the best quality and user interface—and is easiest for all of us to access. We’ve been jumping between Zooms Facebooks Fa…"
0,"Everything You Need to Know About Quibi Quibi a new streaming service from Jeffery Katzenberg founder and CEO of Dreamworks officially launched today. Unlike most streaming services that are meant to be watched on your television Quibi is designed to be watched primarily on your mobile phone. R…"
0,"Launch Disney+ Faster by Installing It as a Progressive Web App If you watch a lot of Disney+ on Windows or macOS consider installing the website as a Progressive Web App (PWA) for speedier access to your favorite films and shows. Read more..."
0,"Don't Miss Tonight's Pink Supermoon If you are looking for a distraction from all your many worries right now (so so many) be sure to take a few moments tonight to cast your gaze to the skies above as tonight’s full moon will be the biggest and brightest of the year. Read more..."
0,"How to Disable Firefox 75's New Address Bar For those who have updated Firefox today and for those who have yet to—via the hamburger icon > Help > About Firefox—know that today’s release of Firefox 75 brings some fun changes to the browser’s address bar. Mozilla in the name of productivity now blows…"
0,"How to Cope With Pets During Quarantine We’ve made it through weeks of figuring out how to spend far too much time with the people we supposedly love but what about the non- people we actually love? Read more..."
0,"What to Watch This Weekend April 10-12 2020 Looking for entertainment to occupy your eyeballs this weekend? Read more..."
0,"What to Watch Tonight April 9 2020 Looking for something to watch tonight? Read more..."
0,"What is Facebook's New 'Quiet Mode' and How Does it Work? Facebook is rolling out a new “Quiet Mode” feature for its iOS and Android apps and it couldn’t have come at a better time. A lot of us are glued to our phones even more than usual right now—thanks quarantine! —and while apps like Facebook help us stay in t…"
0,"Heck Yeah We Sweated to the Oldies This month’s theme is doing workouts that make us smile so this week I asked you all to join me with a Richard Simmons video. If you didn’t have a chance to do it yet just click here and give it 10 minutes. Or just do the first half. Read more..."
0,"BBC Sport's five things to do today Our team give you something to read watch try listen and take on - all in one place."
0,"Apollo 13: Enhanced images reveal life on stricken spacecraft Enhanced images reveal life aboard Nasa's stricken Apollo 13 spacecraft in unprecedented detail."
0,"The audacious plan that could save a species With only two northern white rhinos left in the world - both female - extinction seems a certainty."
0,"Russian white supremacists are terrorists says Trump It is the first time the government has labelled a white supremacist group a terror organisation."
0,"George Pell: Cardinal says he holds 'no ill will' over abuse claim The cardinal was acquitted by Australia's highest court after being jailed for child sex abuse."
0,"BBC Sport's five things to do today Our team give you something to read take watch try and not miss - all in one place."
0,"Richard Wadani: Austrian Nazi deserter dies aged 97 Richard Wadani was drafted to fight for Nazi Germany in 1939 but deserted and switched sides."
0,"Hoffman set to be named Premier League chairman Gary Hoffman is set to be named the new chairman of the Premier League at a shareholder meeting on Friday."
0,"Mothers of murdered sons fight for justice in Colombia Beatriz Méndez's teenage son was killed in Colombia in 2004 and now she is looking for answers."
0,"Canada shooting death toll rises to 23 Police said on Tuesday one of the newly confirmed victims was a 17-year-old."
0,"Gronkowski to come out of retirement and reunite with Brady at Bucs Former New England Patriots tight end Rob Gronkowski is to come out of retirement to reunite with superstar quarterback Tom Brady at the Tampa Bay Buccaneers."
0,"PSG offer Di Maria as part of Pogba bid - gossip Pierre-Emerick Aubameyang's father hints at new Arsenal contract on Instagram while PSG make a bid for Paul Pogba"
0,"Singapore gay sex ban: Court rejects appeals to overturn law A judge rejects three appeals saying the law “remains important in reflecting public sentiment”."
0,"Big splash: The world's largest designer of water parks Geoff Chutter is the founder of Whitewater West the world's largest water park design firm."
0,"Daniel Pearl: Pakistan overturns convicted man's death sentence British-born Ahmed Omar Saeed Sheikh was convicted of beheading the US journalist in 2002."
0,"Syria war: Syrian air force behind 2017 chemical attacks OPCW finds The chemical weapons watchdog says Sarin and chlorine were used to attack Latamina in March 2017."
0,"Jan Kuciak: Soldier jailed for 23 years for journalist's murder Investigative reporter Jan Kuciak and his fiancée were shot dead in their home near Bratislava in 2018."
0,"FA Cup: Chesterfield 3-3 Middlesbrough - when Spireites almost made history Chesterfield almost became the first third tier side to reach the FA Cup three players from that side tell BBC Sport their stories from the incredible run."
0,"Women's FA Cup: Chelsea’s Magdalena Eriksson scores injury-time own goal against Man City Magdalena Eriksson scores an injury-time own goal to gift Manchester City victory against Chelsea in their 2019 Women's FA Cup semi-final."
0,"Sir Stirling Moss: Motor racing legend dies aged 90 after long illness British motor racing legend Sir Stirling Moss dies at the age of 90 following a long illness."
0,"PDC launching 'home tour' with players set to compete from own homes for 32 nights PDC Home Tour launches featuring players in their own homes across 32 consecutive nights."
0,"Thomas Thabane: Lesotho's PM sends army into streets Thomas Thabane accused of killing his wife in 2017 says he is deploying soldiers to restore order."
0,"Future NFL star or Shakespeare character? Take the quiz The 2020 NFL draft begins on 23 April which also happens to be William Shakespeare's birthday - here's an opportunity to test your knowledge of both."
0,"ICYMI: Pyramids flamingos and a brave kangaroo Some of the stories from around the world that you may have missed this week."
